      3000.00  6.25589e-08
      3050.00  1.15934e-07
      3100.00  2.85057e-07
      3150.00  8.83594e-07
      3200.00  2.18918e-06
      3250.00  2.88046e-06
      3300.00  2.73019e-06
      3350.00  2.90848e-06
      3400.00  3.70273e-06
      3450.00  5.09137e-06
      3500.00  6.45809e-06
      3550.00  7.02985e-06
      3600.00  6.92767e-06
      3650.00  6.84718e-06
      3700.00  7.17692e-06
      3750.00  7.95299e-06
      3800.00  9.00780e-06
      3850.00  9.89221e-06
      3900.00  9.99889e-06
      3950.00  9.14641e-06
      4000.00  7.85526e-06
      4050.00  6.61988e-06
      4100.00  5.68721e-06
      4150.00  5.04074e-06
      4200.00  4.64791e-06
      4250.00  4.45954e-06
      4300.00  4.42056e-06
      4350.00  4.51960e-06
      4400.00  4.74639e-06
      4450.00  5.09065e-06
      4500.00  5.53385e-06
      4550.00  6.07424e-06
      4600.00  6.72138e-06
      4650.00  7.44313e-06
      4700.00  8.20949e-06
      4750.00  8.97264e-06
      4800.00  9.70393e-06
      4850.00  1.03557e-05
      4900.00  1.09187e-05
      4950.00  1.13936e-05
      5000.00  1.17709e-05
      5050.00  1.20623e-05
      5100.00  1.22819e-05
      5150.00  1.24615e-05
      5200.00  1.26139e-05
      5250.00  1.27410e-05
      5300.00  1.28568e-05
      5350.00  1.29649e-05
      5400.00  1.30797e-05
      5450.00  1.32030e-05
      5500.00  1.33164e-05
      5550.00  1.34405e-05
      5600.00  1.35678e-05
      5650.00  1.36944e-05
      5700.00  1.38470e-05
      5750.00  1.39864e-05
      5800.00  1.41331e-05
      5850.00  1.42781e-05
      5900.00  1.44349e-05
      5950.00  1.45950e-05
      6000.00  1.47794e-05
      6050.00  1.49497e-05
      6100.00  1.51217e-05
      6150.00  1.53022e-05
      6200.00  1.54985e-05
      6250.00  1.57085e-05
      6300.00  1.59220e-05
      6350.00  1.61336e-05
      6400.00  1.63552e-05
      6450.00  1.65915e-05
      6500.00  1.68178e-05
      6550.00  1.70531e-05
      6600.00  1.73002e-05
      6650.00  1.75480e-05
      6700.00  1.77910e-05
      6750.00  1.80486e-05
      6800.00  1.83041e-05
      6850.00  1.85864e-05
      6900.00  1.88548e-05
      6950.00  1.91385e-05
      7000.00  1.94367e-05
      7050.00  1.97188e-05
      7100.00  2.00243e-05
      7150.00  2.03031e-05
      7200.00  2.06243e-05
      7250.00  2.09282e-05
      7300.00  2.12676e-05
      7350.00  2.15757e-05
      7400.00  2.19085e-05
      7450.00  2.22389e-05
      7500.00  2.26012e-05
      7550.00  2.29314e-05
      7600.00  2.32910e-05
      7650.00  2.36512e-05
      7700.00  2.40132e-05
      7750.00  2.43998e-05
      7800.00  2.47767e-05
      7850.00  2.51829e-05
      7900.00  2.55845e-05
      7950.00  2.59903e-05
      8000.00  2.63873e-05
      8050.00  2.67600e-05
      8100.00  2.71738e-05
      8150.00  2.76217e-05
      8200.00  2.80578e-05
      8250.00  2.84237e-05
      8300.00  2.87842e-05
      8350.00  2.92479e-05
      8400.00  2.97444e-05
      8450.00  3.01270e-05
      8500.00  3.04487e-05
      8550.00  3.07382e-05
      8600.00  3.09972e-05
      8650.00  3.11266e-05
      8700.00  3.14713e-05
      8750.00  3.15651e-05
      8800.00  3.08249e-05
      8850.00  2.97955e-05
      8900.00  3.05473e-05
      8950.00  2.96680e-05
      9000.00  3.10787e-05
      9050.00  3.48592e-05
      9100.00  3.53257e-05
      9150.00  3.57325e-05
      9200.00  3.61622e-05
      9250.00  3.65249e-05
      9300.00  3.68662e-05
      9350.00  3.72671e-05
      9400.00  3.76630e-05
      9450.00  3.80500e-05
      9500.00  3.84058e-05
      9550.00  3.88673e-05
      9600.00  3.92594e-05
      9650.00  3.96703e-05
      9700.00  4.00245e-05
      9750.00  4.04240e-05
      9800.00  4.08664e-05
      9850.00  4.12325e-05
      9900.00  4.15895e-05
      9950.00  4.19995e-05
      10000.0  4.23545e-05
      10050.0  4.27028e-05
      10100.0  4.31270e-05
      10150.0  4.34667e-05
      10200.0  4.38073e-05
      10250.0  4.42287e-05
      10300.0  4.46100e-05
      10350.0  4.48789e-05
      10400.0  4.51973e-05
      10450.0  4.55431e-05
      10500.0  4.59027e-05
      10550.0  4.62701e-05
      10600.0  4.65418e-05
      10650.0  4.68708e-05
      10700.0  4.72391e-05
      10750.0  4.75925e-05
      10800.0  4.78177e-05
      10850.0  4.81285e-05
      10900.0  4.84232e-05
      10950.0  4.86810e-05
      11000.0  4.89649e-05
